trip_id,arrival_time,departure_time,stop_id,stop_sequence
84784_12242,12:43:00,12:44:00,76075,5
84784_12242,12:47:00,12:47:00,76000,6
84784_12242,12:50:00,12:51:00,75952,7
84784_12242,12:52:00,12:53:00,75937,8
84784_12242,12:58:00,12:59:00,75903,9
84784_12242,13:03:00,13:03:00,75986,10
84784_12242,13:09:00,13:09:00,75960,11
84784_12242,13:15:00,13:16:00,75978,12
84784_12242,13:20:00,13:21:00,73700,13
84784_12242,13:28:00,13:29:00,72975,14
84784_12242,13:32:00,13:32:00,72967,15
84784_12242,13:36:00,13:39:00,72900,16
84784_12242,13:48:00,13:48:00,73312,17
84500_5928,08:34:00,08:34:00,76109,1
84500_5928,08:36:00,08:36:00,76133,2
84500_5928,08:38:00,08:39:00,76141,3
84500_5928,08:42:00,08:42:00,76067,4
84500_5928,08:44:00,08:44:00,76075,5
84500_5928,08:47:00,08:48:00,76000,6
84500_5928,08:51:00,08:51:00,75952,7
84500_5928,08:53:00,08:53:00,75937,8
84500_5928,08:57:00,08:58:00,75903,9
84500_5928,09:04:00,09:04:00,69328,10
84500_5928,09:07:00,09:07:00,69278,11
84500_5928,09:12:00,09:12:00,69260,12
84500_5928,09:14:00,09:14:00,69211,13
84500_5928,09:16:00,09:16:00,69252,14
84500_5928,09:20:00,09:21:00,69203,15
84500_5928,09:25:00,09:25:00,68247,16
84500_5928,09:30:00,09:30:00,68262,17
84500_5928,09:34:00,09:34:00,68205,18
84501_5929,09:20:00,09:20:00,76109,1
84501_5929,09:22:00,09:22:00,76133,2
84501_5929,09:24:00,09:25:00,76141,3
84501_5929,09:28:00,09:28:00,76067,4
84501_5929,09:30:00,09:30:00,76075,5
84501_5929,09:33:00,09:34:00,76000,6
84501_5929,09:37:00,09:37:00,75952,7
84501_5929,09:39:00,09:39:00,75937,8
84501_5929,09:43:00,09:44:00,75903,9
84501_5929,09:50:00,09:50:00,69328,10
84501_5929,09:53:00,09:53:00,69278,11
84501_5929,09:57:00,09:58:00,69260,12
84501_5929,09:59:00,10:00:00,69211,13
84501_5929,10:02:00,10:02:00,69252,14
84501_5929,10:05:00,10:06:00,69203,15
84501_5929,10:10:00,10:10:00,68247,16
84501_5929,10:15:00,10:15:00,68262,17
84501_5929,10:19:00,10:19:00,68205,18
84517_5930,11:24:00,11:24:00,76109,1
84517_5930,11:26:00,11:26:00,76133,2
84517_5930,11:28:00,11:29:00,76141,3
84517_5930,11:32:00,11:32:00,76067,4
84517_5930,11:34:00,11:34:00,76075,5
84517_5930,11:37:00,11:38:00,76000,6
84517_5930,11:41:00,11:41:00,75952,7
84517_5930,11:43:00,11:43:00,75937,8
84517_5930,11:47:00,11:48:00,75903,9
84517_5930,11:54:00,11:54:00,69328,10
84517_5930,11:57:00,11:57:00,69278,11
84517_5930,12:02:00,12:02:00,69260,12
84517_5930,12:04:00,12:04:00,69211,13
84517_5930,12:06:00,12:06:00,69252,14
84517_5930,12:10:00,12:11:00,69203,15
84517_5930,12:15:00,12:15:00,68247,16
84517_5930,12:20:00,12:20:00,68262,17
84517_5930,12:24:00,12:24:00,68205,18
84581_5931,12:11:00,12:11:00,76109,1
84581_5931,12:13:00,12:13:00,76133,2
84581_5931,12:15:00,12:16:00,76141,3
84581_5931,12:19:00,12:19:00,76067,4
84581_5931,12:21:00,12:21:00,76075,5
84581_5931,12:24:00,12:25:00,76000,6
84581_5931,12:28:00,12:28:00,75952,7
84581_5931,12:30:00,12:30:00,75937,8
84581_5931,12:34:00,12:35:00,75903,9
84581_5931,12:41:00,12:41:00,69328,10
84581_5931,12:44:00,12:44:00,69278,11
84581_5931,12:49:00,12:49:00,69260,12
84581_5931,12:51:00,12:51:00,69211,13
84581_5931,12:53:00,12:53:00,69252,14
84581_5931,12:57:00,12:58:00,69203,15
84581_5931,13:02:00,13:02:00,68247,16
84581_5931,13:07:00,13:07:00,68262,17
84581_5931,13:11:00,13:11:00,68205,18
84582_5932,14:27:00,14:27:00,76109,1
84582_5932,14:29:00,14:29:00,76133,2
84582_5932,14:31:00,14:32:00,76141,3
84582_5932,14:35:00,14:35:00,76067,4
84582_5932,14:37:00,14:37:00,76075,5
84582_5932,14:40:00,14:41:00,76000,6
84582_5932,14:44:00,14:44:00,75952,7
84582_5932,14:46:00,14:46:00,75937,8
84582_5932,14:50:00,14:51:00,75903,9
84582_5932,14:57:00,14:57:00,69328,10
84582_5932,15:00:00,15:00:00,69278,11
84582_5932,15:05:00,15:05:00,69260,12
84582_5932,15:07:00,15:07:00,69211,13
84582_5932,15:09:00,15:09:00,69252,14
84582_5932,15:13:00,15:14:00,69203,15
84582_5932,15:18:00,15:18:00,68247,16
84582_5932,15:23:00,15:23:00,68262,17
84582_5932,15:27:00,15:27:00,68205,18
84597_5933,16:00:00,16:00:00,76109,1
84597_5933,16:02:00,16:02:00,76133,2
84597_5933,16:04:00,16:05:00,76141,3
84597_5933,16:08:00,16:08:00,76067,4
84597_5933,16:10:00,16:10:00,76075,5
84597_5933,16:13:00,16:14:00,76000,6
84597_5933,16:17:00,16:17:00,75952,7
84597_5933,16:19:00,16:19:00,75937,8
84597_5933,16:23:00,16:24:00,75903,9
84597_5933,16:30:00,16:30:00,69328,10
84597_5933,16:33:00,16:33:00,69278,11
84597_5933,16:38:00,16:38:00,69260,12
84597_5933,16:40:00,16:40:00,69211,13
84597_5933,16:42:00,16:42:00,69252,14
84597_5933,16:46:00,16:47:00,69203,15
84597_5933,16:51:00,16:51:00,68247,16
84597_5933,16:56:00,16:56:00,68262,17
84597_5933,17:00:00,17:00:00,68205,18
84649_5934,17:30:00,17:30:00,76109,1
84649_5934,17:32:00,17:32:00,76133,2
84649_5934,17:34:00,17:35:00,76141,3
84649_5934,17:38:00,17:38:00,76067,4
84649_5934,17:40:00,17:40:00,76075,5
84649_5934,17:43:00,17:44:00,76000,6
84649_5934,17:47:00,17:47:00,75952,7
84649_5934,17:49:00,17:49:00,75937,8
84649_5934,17:53:00,17:54:00,75903,9
84649_5934,18:00:00,18:00:00,69328,10
84649_5934,18:03:00,18:03:00,69278,11
84649_5934,18:08:00,18:08:00,69260,12
84649_5934,18:10:00,18:10:00,69211,13
84649_5934,18:12:00,18:12:00,69252,14
84649_5934,18:16:00,18:17:00,69203,15
84649_5934,18:20:00,18:21:00,68247,16
84649_5934,18:26:00,18:26:00,68262,17
84649_5934,18:30:00,18:30:00,68205,18
84709_5935,19:35:00,19:35:00,76109,1
84709_5935,19:37:00,19:37:00,76133,2
84709_5935,19:39:00,19:40:00,76141,3
84709_5935,19:43:00,19:43:00,76067,4
84709_5935,19:45:00,19:45:00,76075,5
84709_5935,19:48:00,19:49:00,76000,6
84709_5935,19:52:00,19:52:00,75952,7
84709_5935,19:54:00,19:54:00,75937,8
84709_5935,19:58:00,19:59:00,75903,9
84709_5935,20:05:00,20:05:00,69328,10
84709_5935,20:08:00,20:08:00,69278,11
84709_5935,20:13:00,20:13:00,69260,12
84709_5935,20:15:00,20:15:00,69211,13
84709_5935,20:17:00,20:17:00,69252,14
84709_5935,20:21:00,20:22:00,69203,15
84709_5935,20:26:00,20:26:00,68247,16
84709_5935,20:31:00,20:31:00,68262,17
84709_5935,20:35:00,20:35:00,68205,18
84710_5936,21:36:00,21:36:00,76109,1
84710_5936,21:38:00,21:38:00,76133,2
84710_5936,21:40:00,21:41:00,76141,3
84710_5936,21:44:00,21:44:00,76067,4
84710_5936,21:46:00,21:46:00,76075,5
84710_5936,21:49:00,21:50:00,76000,6
84710_5936,21:53:00,21:53:00,75952,7
84710_5936,21:55:00,21:55:00,75937,8
84710_5936,21:59:00,22:00:00,75903,9
84710_5936,22:06:00,22:06:00,69328,10
84710_5936,22:09:00,22:09:00,69278,11
84710_5936,22:14:00,22:14:00,69260,12
84710_5936,22:16:00,22:16:00,69211,13
84710_5936,22:18:00,22:18:00,69252,14
84710_5936,22:22:00,22:23:00,69203,15
84710_5936,22:27:00,22:27:00,68247,16
84710_5936,22:32:00,22:32:00,68262,17
84710_5936,22:36:00,22:36:00,68205,18
83743_10726,08:01:00,08:01:00,76109,1
83743_10726,08:04:00,08:05:00,76356,2
83743_10726,08:07:00,08:07:00,76349,3
83743_10726,08:09:00,08:09:00,76364,4
83743_10726,08:12:00,08:13:00,76372,5
83743_10726,08:17:00,08:17:00,76380,6
83743_10726,08:20:00,08:20:00,76422,7
83743_10726,08:23:00,08:24:00,76430,8
83743_10726,08:28:00,08:30:00,76604,9
83743_10726,08:34:00,08:34:00,76745,10
83743_10726,08:37:00,08:37:00,178279,11
83743_10726,08:39:00,08:40:00,76752,12
83743_10726,08:42:00,08:43:00,76737,13
83743_10726,08:46:00,08:46:00,76760,14
83743_10726,08:50:00,08:51:00,76778,15
83743_10726,08:54:00,08:54:00,76794,16
83743_10726,08:57:00,08:58:00,76786,17
83743_10726,09:01:00,09:01:00,178278,18
83743_10726,09:03:00,09:04:00,76828,19
83743_10726,09:07:00,09:08:00,76836,20
83743_10726,09:11:00,09:12:00,76844,21
83743_10726,09:14:00,09:15:00,76851,22
83743_10726,09:19:00,09:19:00,76869,23
83743_10727,08:01:00,08:01:00,76109,1
83743_10727,08:04:00,08:05:00,76356,2
83743_10727,08:07:00,08:07:00,76349,3
83743_10727,08:09:00,08:09:00,76364,4
83743_10727,08:12:00,08:13:00,76372,5
83743_10727,08:17:00,08:17:00,76380,6
83743_10727,08:20:00,08:20:00,76422,7
83743_10727,08:23:00,08:24:00,76430,8
83743_10727,08:28:00,08:30:00,76604,9
83743_10727,08:34:00,08:34:00,76745,10
83743_10727,08:37:00,08:37:00,178279,11
83743_10727,08:39:00,08:40:00,76752,12
83743_10727,08:42:00,08:43:00,76737,13
83743_10727,08:46:00,08:46:00,76760,14
83743_10727,08:50:00,08:51:00,76778,15
83743_10727,08:54:00,08:54:00,76794,16
83743_10727,08:57:00,08:58:00,76786,17
83743_10727,09:01:00,09:01:00,178278,18
83743_10727,09:03:00,09:04:00,76828,19
83743_10727,09:07:00,09:08:00,76836,20
83743_10727,09:11:00,09:12:00,76844,21
83743_10727,09:14:00,09:15:00,76851,22
83743_10727,09:19:00,09:19:00,76869,23
83744_10728,08:01:00,08:01:00,76109,1
83744_10728,08:04:00,08:05:00,76356,2
83744_10728,08:07:00,08:07:00,76349,3
83744_10728,08:09:00,08:09:00,76364,4
83744_10728,08:12:00,08:13:00,76372,5
83744_10728,08:17:00,08:17:00,76380,6
83744_10728,08:20:00,08:20:00,76422,7
83744_10728,08:23:00,08:24:00,76430,8
83744_10728,08:28:00,08:30:00,76604,9
83744_10728,08:34:00,08:34:00,76745,10
83744_10728,08:37:00,08:37:00,178279,11
83744_10728,08:39:00,08:40:00,76752,12
83744_10728,08:42:00,08:43:00,76737,13
83744_10728,08:46:00,08:46:00,76760,14
83744_10728,08:50:00,08:51:00,76778,15
83744_10728,08:54:00,08:54:00,76794,16
83744_10728,08:57:00,08:58:00,76786,17
83744_10728,09:01:00,09:01:00,178278,18
83744_10728,09:03:00,09:04:00,76828,19
83744_10728,09:07:00,09:08:00,76836,20
83744_10728,09:11:00,09:12:00,76844,21
83744_10728,09:14:00,09:15:00,76851,22
83744_10728,09:19:00,09:19:00,76869,23
83745_10729,07:55:00,07:55:00,76109,1
83745_10729,07:58:00,07:59:00,76356,2
83745_10729,08:01:00,08:01:00,76349,3
83745_10729,08:03:00,08:03:00,76364,4
83745_10729,08:06:00,08:07:00,76372,5
83745_10729,08:11:00,08:11:00,76380,6
83745_10729,08:14:00,08:14:00,76422,7
83745_10729,08:17:00,08:18:00,76430,8
83745_10729,08:21:00,08:24:00,76604,9
83745_10729,08:28:00,08:28:00,76745,10
83745_10729,08:31:00,08:31:00,178279,11
83745_10729,08:33:00,08:33:00,76752,12
83745_10729,08:36:00,08:37:00,76737,13
83745_10729,08:40:00,08:41:00,76760,14
83745_10729,08:45:00,08:45:00,76778,15
83745_10729,08:49:00,08:49:00,76794,16
83745_10729,08:52:00,08:57:00,76786,17
83745_10729,09:00:00,09:00:00,178278,18
83745_10729,09:02:00,09:03:00,76828,19
83745_10729,09:06:00,09:07:00,76836,20
83745_10729,09:10:00,09:11:00,76844,21
83745_10729,09:13:00,09:14:00,76851,22
83745_10729,09:18:00,09:18:00,76869,23
83746_10730,08:01:00,08:01:00,76109,1
83746_10730,08:04:00,08:05:00,76356,2
83746_10730,08:07:00,08:07:00,76349,3
83746_10730,08:09:00,08:09:00,76364,4
83746_10730,08:12:00,08:13:00,76372,5
83746_10730,08:17:00,08:17:00,76380,6
83746_10730,08:20:00,08:20:00,76422,7
83746_10730,08:23:00,08:24:00,76430,8
83746_10730,08:28:00,08:30:00,76604,9
83746_10730,08:34:00,08:34:00,76745,10
83746_10730,08:37:00,08:37:00,178279,11
83746_10730,08:39:00,08:40:00,76752,12
83746_10730,08:42:00,08:43:00,76737,13
83746_10730,08:46:00,08:46:00,76760,14
83746_10730,08:50:00,08:51:00,76778,15
83746_10730,08:54:00,08:54:00,76794,16
83746_10730,08:57:00,08:58:00,76786,17
83746_10730,09:01:00,09:01:00,178278,18
83746_10730,09:03:00,09:04:00,76828,19
83746_10730,09:07:00,09:08:00,76836,20
83746_10730,09:11:00,09:12:00,76844,21
83746_10730,09:14:00,09:15:00,76851,22
83746_10730,09:19:00,09:19:00,76869,23
83746_10731,08:01:00,08:01:00,76109,1
83746_10731,08:04:00,08:05:00,76356,2
83746_10731,08:07:00,08:07:00,76349,3
83746_10731,08:09:00,08:09:00,76364,4
83746_10731,08:12:00,08:13:00,76372,5
83746_10731,08:17:00,08:17:00,76380,6
83746_10731,08:20:00,08:20:00,76422,7
83746_10731,08:23:00,08:24:00,76430,8
83746_10731,08:28:00,08:30:00,76604,9
83746_10731,08:34:00,08:34:00,76745,10
83746_10731,08:37:00,08:37:00,178279,11
83746_10731,08:39:00,08:40:00,76752,12
83746_10731,08:42:00,08:43:00,76737,13
83746_10731,08:46:00,08:46:00,76760,14
83746_10731,08:50:00,08:51:00,76778,15
83746_10731,08:54:00,08:54:00,76794,16
83746_10731,08:57:00,08:58:00,76786,17
83746_10731,09:01:00,09:01:00,178278,18
83746_10731,09:03:00,09:04:00,76828,19
83746_10731,09:07:00,09:08:00,76836,20
83746_10731,09:11:00,09:12:00,76844,21
83746_10731,09:14:00,09:15:00,76851,22
83746_10731,09:19:00,09:19:00,76869,23
83747_10732,07:55:00,07:55:00,76109,1
83747_10732,07:58:00,07:59:00,76356,2
83747_10732,08:01:00,08:02:00,76349,3
83747_10732,08:04:00,08:04:00,76364,4
83747_10732,08:07:00,08:08:00,76372,5
83747_10732,08:11:00,08:12:00,76380,6
83747_10732,08:14:00,08:14:00,76422,7
83747_10732,08:17:00,08:18:00,76430,8
83747_10732,08:22:00,08:24:00,76604,9
83747_10732,08:28:00,08:28:00,76745,10
83747_10732,08:31:00,08:31:00,178279,11
83747_10732,08:33:00,08:34:00,76752,12
83747_10732,08:36:00,08:37:00,76737,13
83747_10732,08:40:00,08:41:00,76760,14
83747_10732,08:45:00,08:45:00,76778,15
83747_10732,08:48:00,08:49:00,76794,16
83747_10732,08:52:00,08:53:00,76786,17
83747_10732,08:55:00,08:56:00,178278,18
83747_10732,08:58:00,08:58:00,76828,19
83747_10732,09:02:00,09:08:00,76836,20
83747_10732,09:12:00,09:12:00,76844,21
83747_10732,09:15:00,09:15:00,76851,22
83747_10732,09:20:00,09:20:00,76869,23
83748_10733,07:55:00,07:55:00,76109,1
83748_10733,07:58:00,07:59:00,76356,2
83748_10733,08:02:00,08:02:00,76349,3
83748_10733,08:04:00,08:04:00,76364,4
83748_10733,08:07:00,08:08:00,76372,5
83748_10733,08:11:00,08:12:00,76380,6
83748_10733,08:14:00,08:14:00,76422,7
83748_10733,08:17:00,08:18:00,76430,8
83748_10733,08:22:00,08:24:00,76604,9
83748_10733,08:28:00,08:28:00,76745,10
83748_10733,08:31:00,08:31:00,178279,11
83748_10733,08:33:00,08:34:00,76752,12
83748_10733,08:36:00,08:37:00,76737,13
83748_10733,08:40:00,08:41:00,76760,14
83748_10733,08:45:00,08:45:00,76778,15
83748_10733,08:49:00,08:49:00,76794,16
83748_10733,08:52:00,08:53:00,76786,17
83748_10733,08:56:00,08:56:00,178278,18
83748_10733,08:58:00,08:58:00,76828,19
83748_10733,09:02:00,09:08:00,76836,20
83748_10733,09:12:00,09:12:00,76844,21
83748_10733,09:15:00,09:15:00,76851,22
83748_10733,09:20:00,09:20:00,76869,23
83748_10734,07:55:00,07:55:00,76109,1
83748_10734,07:58:00,07:59:00,76356,2
83748_10734,08:02:00,08:02:00,76349,3
83748_10734,08:04:00,08:04:00,76364,4
83748_10734,08:07:00,08:08:00,76372,5
83748_10734,08:11:00,08:12:00,76380,6
83748_10734,08:14:00,08:14:00,76422,7
83748_10734,08:17:00,08:18:00,76430,8
83748_10734,08:22:00,08:24:00,76604,9
83748_10734,08:28:00,08:28:00,76745,10
83748_10734,08:31:00,08:31:00,178279,11
83748_10734,08:33:00,08:34:00,76752,12
83748_10734,08:36:00,08:37:00,76737,13
83748_10734,08:40:00,08:41:00,76760,14
83748_10734,08:45:00,08:45:00,76778,15
83748_10734,08:49:00,08:49:00,76794,16
83748_10734,08:52:00,08:53:00,76786,17
83748_10734,08:56:00,08:56:00,178278,18
83748_10734,08:58:00,08:58:00,76828,19
83748_10734,09:02:00,09:08:00,76836,20
83748_10734,09:12:00,09:12:00,76844,21
83748_10734,09:15:00,09:15:00,76851,22
83748_10734,09:20:00,09:20:00,76869,23
83748_10735,07:55:00,07:55:00,76109,1
83748_10735,07:58:00,07:59:00,76356,2
83748_10735,08:02:00,08:02:00,76349,3
83748_10735,08:04:00,08:04:00,76364,4
83748_10735,08:07:00,08:08:00,76372,5
83748_10735,08:11:00,08:12:00,76380,6
83748_10735,08:14:00,08:14:00,76422,7
83748_10735,08:17:00,08:18:00,76430,8
83748_10735,08:22:00,08:24:00,76604,9
83748_10735,08:28:00,08:28:00,76745,10
83748_10735,08:31:00,08:31:00,178279,11
83748_10735,08:33:00,08:34:00,76752,12
83748_10735,08:36:00,08:37:00,76737,13
83748_10735,08:40:00,08:41:00,76760,14
83748_10735,08:45:00,08:45:00,76778,15
83748_10735,08:49:00,08:49:00,76794,16
83748_10735,08:52:00,08:53:00,76786,17
83748_10735,08:56:00,08:56:00,178278,18
83748_10735,08:58:00,08:58:00,76828,19
83748_10735,09:02:00,09:08:00,76836,20
83748_10735,09:12:00,09:12:00,76844,21
83748_10735,09:15:00,09:15:00,76851,22
83748_10735,09:20:00,09:20:00,76869,23
83748_10736,07:55:00,07:55:00,76109,1
83748_10736,07:58:00,07:59:00,76356,2
83748_10736,08:02:00,08:02:00,76349,3
83748_10736,08:04:00,08:04:00,76364,4
83748_10736,08:07:00,08:08:00,76372,5
83748_10736,08:11:00,08:12:00,76380,6
83748_10736,08:14:00,08:14:00,76422,7
83748_10736,08:17:00,08:18:00,76430,8
83748_10736,08:22:00,08:24:00,76604,9
83748_10736,08:28:00,08:28:00,76745,10
83748_10736,08:31:00,08:31:00,178279,11
83748_10736,08:33:00,08:34:00,76752,12
83748_10736,08:36:00,08:37:00,76737,13
83748_10736,08:40:00,08:41:00,76760,14
83748_10736,08:45:00,08:45:00,76778,15
83748_10736,08:49:00,08:49:00,76794,16
83748_10736,08:52:00,08:53:00,76786,17
83748_10736,08:56:00,08:56:00,178278,18
83748_10736,08:58:00,08:58:00,76828,19
83748_10736,09:02:00,09:08:00,76836,20
83748_10736,09:12:00,09:12:00,76844,21
83748_10736,09:15:00,09:15:00,76851,22
83748_10736,09:20:00,09:20:00,76869,23
83749_10737,07:53:00,07:53:00,76109,1
83749_10737,07:56:00,07:57:00,76356,2
83749_10737,07:59:00,07:59:00,76349,3
83749_10737,08:01:00,08:01:00,76364,4
83749_10737,08:04:00,08:05:00,76372,5
83749_10737,08:08:00,08:09:00,76380,6
83749_10737,08:11:00,08:11:00,76422,7
83749_10737,08:14:00,08:15:00,76430,8
83749_10737,08:19:00,08:21:00,76604,9
83749_10737,08:25:00,08:25:00,76745,10
83749_10737,08:28:00,08:28:00,178279,11
83749_10737,08:30:00,08:30:00,76752,12
83749_10737,08:33:00,08:34:00,76737,13
83749_10737,08:37:00,08:37:00,76760,14
83749_10737,08:41:00,08:41:00,76778,15
83749_10737,08:45:00,08:45:00,76794,16
83749_10737,08:48:00,08:49:00,76786,17
83749_10737,08:52:00,08:52:00,178278,18
83749_10737,08:54:00,08:55:00,76828,19
83749_10737,08:58:00,09:04:00,76836,20
83749_10737,09:08:00,09:08:00,76844,21
83749_10737,09:11:00,09:11:00,76851,22
83749_10737,09:16:00,09:16:00,76869,23
83749_10738,07:53:00,07:53:00,76109,1
83749_10738,07:56:00,07:57:00,76356,2
83749_10738,07:59:00,07:59:00,76349,3
83749_10738,08:01:00,08:01:00,76364,4
83749_10738,08:04:00,08:05:00,76372,5
83749_10738,08:08:00,08:09:00,76380,6
83749_10738,08:11:00,08:11:00,76422,7
83749_10738,08:14:00,08:15:00,76430,8
83749_10738,08:19:00,08:21:00,76604,9
83749_10738,08:25:00,08:25:00,76745,10
83749_10738,08:28:00,08:28:00,178279,11
83749_10738,08:30:00,08:30:00,76752,12
83749_10738,08:33:00,08:34:00,76737,13
83749_10738,08:37:00,08:37:00,76760,14
83749_10738,08:41:00,08:41:00,76778,15
83749_10738,08:45:00,08:45:00,76794,16
83749_10738,08:48:00,08:49:00,76786,17
83749_10738,08:52:00,08:52:00,178278,18
83749_10738,08:54:00,08:55:00,76828,19
83749_10738,08:58:00,09:04:00,76836,20
83749_10738,09:08:00,09:08:00,76844,21
83749_10738,09:11:00,09:11:00,76851,22
83749_10738,09:16:00,09:16:00,76869,23
83750_10739,07:53:00,07:53:00,76109,1
83750_10739,07:56:00,07:57:00,76356,2
83750_10739,07:59:00,07:59:00,76349,3
83750_10739,08:01:00,08:01:00,76364,4
83750_10739,08:04:00,08:05:00,76372,5
83750_10739,08:08:00,08:09:00,76380,6
83750_10739,08:11:00,08:11:00,76422,7
83750_10739,08:14:00,08:15:00,76430,8
83750_10739,08:19:00,08:21:00,76604,9
83750_10739,08:25:00,08:25:00,76745,10
83750_10739,08:28:00,08:28:00,178279,11
83750_10739,08:30:00,08:30:00,76752,12
83750_10739,08:33:00,08:34:00,76737,13
83750_10739,08:37:00,08:37:00,76760,14
83750_10739,08:41:00,08:41:00,76778,15
83750_10739,08:45:00,08:45:00,76794,16
83750_10739,08:48:00,08:49:00,76786,17
83750_10739,08:52:00,08:52:00,178278,18
83750_10739,08:54:00,08:55:00,76828,19
83750_10739,08:58:00,09:12:00,76836,20
83750_10739,09:16:00,09:16:00,76844,21
83750_10739,09:19:00,09:19:00,76851,22
83750_10739,09:24:00,09:24:00,76869,23
83751_10740,07:53:00,07:53:00,76109,1
83751_10740,07:56:00,07:57:00,76356,2
83751_10740,07:59:00,07:59:00,76349,3
83751_10740,08:01:00,08:01:00,76364,4
83751_10740,08:04:00,08:05:00,76372,5
83751_10740,08:09:00,08:09:00,76380,6
83751_10740,08:11:00,08:11:00,76422,7
83751_10740,08:14:00,08:15:00,76430,8
83751_10740,08:19:00,08:21:00,76604,9
83751_10740,08:25:00,08:25:00,76745,10
83751_10740,08:28:00,08:28:00,178279,11
83751_10740,08:30:00,08:30:00,76752,12
83751_10740,08:33:00,08:34:00,76737,13
83751_10740,08:37:00,08:37:00,76760,14
83751_10740,08:41:00,08:41:00,76778,15
83751_10740,08:45:00,08:45:00,76794,16
83751_10740,08:48:00,08:49:00,76786,17
83751_10740,08:52:00,08:52:00,178278,18
83751_10740,08:54:00,08:55:00,76828,19
83751_10740,08:58:00,09:04:00,76836,20
83751_10740,09:08:00,09:08:00,76844,21
83751_10740,09:11:00,09:11:00,76851,22
83751_10740,09:16:00,09:16:00,76869,23
84217_11946,08:08:00,08:08:00,76109,1
84217_11946,08:11:00,08:12:00,76356,2
84217_11946,08:14:00,08:15:00,76349,3
84217_11946,08:17:00,08:17:00,76364,4
84217_11946,08:20:00,08:21:00,76372,5
84217_11946,08:24:00,08:25:00,76380,6
84217_11946,08:27:00,08:27:00,76422,7
84217_11946,08:31:00,08:31:00,76430,8
84217_11946,08:35:00,08:35:00,76604,9
83673_289,08:40:00,08:40:00,179223,1
83673_289,08:46:00,08:50:00,67900,2
83673_289,08:52:00,08:53:00,67942,3
83673_289,08:56:00,08:57:00,68502,4
83673_289,09:00:00,09:00:00,68536,5
83673_289,09:05:00,09:05:00,178587,6
83673_289,09:09:00,09:09:00,280236,7
83673_289,09:12:00,09:13:00,68403,8
83673_289,09:15:00,09:15:00,68445,9
83673_289,09:19:00,09:19:00,68460,10
83673_289,09:22:00,09:22:00,68056,11
83673_289,09:25:00,09:26:00,68007,12
83673_289,09:30:00,09:40:00,68205,13
83673_289,09:42:00,09:43:00,68098,14
83673_289,09:48:00,09:48:00,68064,15
83673_289,09:52:00,09:52:00,178592,16
83673_289,09:54:00,09:59:00,68122,17
83673_289,10:03:00,10:03:00,68148,18
83673_289,10:07:00,10:08:00,69005,19
83673_289,10:13:00,10:13:00,69047,20
83673_289,10:15:00,10:15:00,69054,21
83673_289,10:19:00,10:20:00,69062,22
83673_289,10:23:00,10:23:00,69070,23
83673_289,10:27:00,10:27:00,72967,24
83673_289,10:30:00,10:32:00,72900,25
83673_289,10:41:00,10:41:00,73312,26
83674_290,08:40:00,08:40:00,179223,1
83674_290,08:46:00,08:50:00,67900,2
83674_290,08:52:00,08:53:00,67942,3
83674_290,08:56:00,08:57:00,68502,4
83674_290,09:00:00,09:00:00,68536,5
83674_290,09:05:00,09:05:00,178587,6
83674_290,09:09:00,09:09:00,280236,7
83674_290,09:12:00,09:13:00,68403,8
83674_290,09:15:00,09:15:00,68445,9
83674_290,09:19:00,09:19:00,68460,10
83674_290,09:22:00,09:22:00,68056,11
83674_290,09:25:00,09:26:00,68007,12
83674_290,09:30:00,09:40:00,68205,13
83674_290,09:42:00,09:43:00,68098,14
83674_290,09:48:00,09:48:00,68064,15
