route_id,service_id,trip_headsign,trip_short_name,shape_id,trip_id
68148_73700,11,Tychy,44660,113,9316_1595
68148_73700,11,Tychy,44664,113,9318_1598
68148_73700,11,Tychy,44666,113,9321_1601
68148_73700,11,Tychy,44668,113,9324_1604
68148_73700,11,Tychy,44670,113,9329_1606
68148_73700,11,Tychy,44672,113,9331_1608
68148_73700,11,Tychy,44674,113,9340_1610
68148_73700,11,Tychy,44678,113,9342_1612
68148_73700,11,Tychy,44682,113,9344_1614
68148_73700,11,Tychy,44684,113,9346_1616
68148_73700,2,Tychy,44652,113,7938_1451
68148_73700,2,Tychy,44654,113,7940_1452
68148_73700,2,Tychy,44656,113,7942_1453
68148_73700,2,Tychy,44660,113,7943_1454
68148_73700,2,Tychy,44664,113,7944_1455
68148_73700,2,Tychy,44666,113,7946_1456
68148_73700,2,Tychy,44668,113,7948_1457
68148_73700,2,Tychy,44670,113,7950_1458
68148_73700,2,Tychy,44672,113,7951_1459
68148_73700,2,Tychy,44674,113,7953_1460
68148_73700,2,Tychy,44678,113,7954_1461
68148_73700,2,Tychy,44682,113,7955_1462
68148_73700,2,Tychy,44684,113,7956_1463
68148_73700,239,Tychy,44652,113,9306_1585
68148_73700,239,Tychy,44654,113,9310_1588
68148_73700,239,Tychy,44656,113,9313_1591
68148_73700,239,Tychy,44660,113,9315_1594
68148_73700,239,Tychy,44664,113,9317_1597
68148_73700,239,Tychy,44666,113,9320_1600
68148_73700,240,Tychy,44668,113,9323_1603
68148_73700,240,Tychy,44670,113,9328_1605
68148_73700,240,Tychy,44672,113,9330_1607
68148_73700,240,Tychy,44674,113,9339_1609
68148_73700,240,Tychy,44678,113,9341_1611
68148_73700,240,Tychy,44682,113,9343_1613
68148_73700,240,Tychy,44684,113,9345_1615
68148_73700,37,Tychy,44652,113,9307_1587
68148_73700,37,Tychy,44654,113,9311_1590
68148_73700,37,Tychy,44656,113,9314_1593
68148_73700,37,Tychy,44660,113,9316_1596
68148_73700,37,Tychy,44664,113,9318_1599
68148_73700,37,Tychy,44666,113,9321_1602
68205_67900,19,Chałupki,94225,138,8103_1740
68205_67900,35,Chałupki,94225,138,9561_1910
68205_68403,153,Wodzisław Śląski,94237,137,9598_1911
68205_68403,2,Wodzisław Śląski,94237,137,8126_1742
68205_68403,221,Wodzisław Śląski,94217,137,8092_1737
68205_68403,221,Wodzisław Śląski,94221,137,8096_1739
68205_68403,221,Wodzisław Śląski,94233,137,8117_1741
68205_68403,35,Wodzisław Śląski,94237,137,9599_1912
68205_68403,6,Wodzisław Śląski,94237,137,9600_1913
68205_68700,108,Racibórz,94307,146,9352_1826
68205_68700,11,Racibórz,94303,146,9350_1822
68205_68700,11,Racibórz,94307,146,9352_1825
68205_68700,170,Racibórz,94329,146,9361_1827
68205_68700,2,Racibórz,94301,146,7957_1708
68205_68700,2,Racibórz,94303,146,7958_1709
68205_68700,20,Racibórz,94329,146,7968_1713
68205_68700,222,Racibórz,94311,146,7961_1711
68205_68700,222,Racibórz,94319,146,7963_1712
68205_68700,224,Racibórz,94301,146,9348_1820
68205_68700,237,Racibórz,94307,146,7959_1710
68205_68700,237,Racibórz,94335,146,7970_1714
68205_68700,281,Racibórz,94303,146,9349_1821
68205_68700,282,Racibórz,94303,146,9350_1823
68205_68700,289,Racibórz,94301,146,9347_1819
68205_68700,29,Racibórz,94329,146,9362_1828
68205_68700,292,Racibórz,94307,146,9351_1824
68205_68700,35,Racibórz,94335,146,9366_1829
68205_68700,42,Racibórz,94341,146,10052_1997
68205_69203,153,Żory,44452,99,9454_1375
68205_69203,170,Żory,44474,99,9528_1621
68205_69203,18,Żory,44482,99,9533_1625
68205_69203,221,Żory,44468,99,8068_1466
68205_69203,223,Żory,44452,99,8036_1464
68205_69203,223,Żory,44482,99,8080_1469
68205_69203,226,Żory,44454,99,8042_1465
68205_69203,226,Żory,44474,99,8075_1468
68205_69203,229,Żory,44472,99,8072_1467
68205_69203,230,Żory,44482,99,9531_1623
68205_69203,29,Żory,44474,99,9529_1622
68205_69203,29,Żory,44482,99,9532_1624
68205_69203,35,Żory,44472,99,9523_1619
68205_69203,35,Żory,44474,99,9527_1620
68205_69203,5,Żory,44454,99,9462_1617
68205_69203,6,Żory,44452,99,9455_1376
68205_69203,6,Żory,44454,99,9463_1618
68205_69708,153,Gliwice,44574/44575,107,9721_1658
68205_69708,153,Gliwice,44580/44581,107,9724_1661
68205_69708,172,Gliwice,44550/44551,107,9716_1655
68205_69708,19,Gliwice,44572/44573,107,8218_1495
68205_69708,2,Gliwice,44550/44551,107,8215_1493
68205_69708,20,Gliwice,44574/44575,107,8219_1496
68205_69708,20,Gliwice,44580/44581,107,8221_1498
68205_69708,221,Gliwice,44552/44553,107,8216_1494
68205_69708,231,Gliwice,44550/44551,107,9715_1654
68205_69708,232,Gliwice,44550/44551,107,9717_1656
68205_69708,237,Gliwice,44576/44577,107,8220_1497
68205_69708,35,Gliwice,44572/44573,107,9720_1657
68205_69708,35,Gliwice,44576/44577,107,9723_1660
68205_69708,6,Gliwice,44574/44575,107,9722_1659
68205_69708,6,Gliwice,44580/44581,107,9725_1662
68205_73700,11,Tychy,44650,112,9295_1583
68205_73700,2,Tychy,44650,112,7934_1450
68205_73700,239,Tychy,44650,112,9294_1582
68205_73700,37,Tychy,44650,112,9295_1584
68205_76000,221,Czechowice-Dziedzice,44450/44451,98,8180_1212
68205_76109,221,Bielsko-Biała Główna,44456/44457,100,8192_1484
68205_76109,221,Bielsko-Biała Główna,44462/44463,100,8201_1486
68205_76109,221,Bielsko-Biała Główna,44472/44473,100,8207_1489
68205_76109,222,Bielsko-Biała Główna,44454/44455,100,8189_1483
68205_76109,222,Bielsko-Biała Główna,44460/44461,100,8200_1485
68205_76109,222,Bielsko-Biała Główna,44470/44471,100,8205_1488
68205_76109,222,Bielsko-Biała Główna,44476/44477,100,8209_1490
68205_76109,222,Bielsko-Biała Główna,44480/44481,100,8210_1491
68205_76109,228,Bielsko-Biała Główna,44468/44469,100,8203_1487
68205_76604,222,Żywiec,44486/44487,103,8211_1492
68403_68205,153,Rybnik,94286,145,9773_1973
68403_68205,2,Rybnik,94286,145,8242_1775
68403_68205,222,Rybnik,94278,145,8241_1774
68403_68205,35,Rybnik,94286,145,9772_1972
68403_68205,6,Rybnik,94286,145,9774_1974
68403_69203,153,Żory,44478,102,9989_1683
68403_69203,226,Żory,44478,102,8405_1508
68403_69203,35,Żory,44478,102,9988_1682
68403_69203,6,Żory,44478,102,9990_1684
68403_69708,153,Gliwice,44570/44571,108,9768_1672
68403_69708,171,Gliwice,44562/44563,108,9764_1668
68403_69708,172,Gliwice,44554/44555,108,9760_1664
68403_69708,172,Gliwice,44558/44559,108,9762_1666
68403_69708,172,Gliwice,44562/44563,108,9765_1669
68403_69708,172,Gliwice,44566/44567,108,9767_1671
68403_69708,173,Gliwice,44554/44555,108,9759_1663
68403_69708,173,Gliwice,44566/44567,108,9766_1670
68403_69708,2,Gliwice,44554/44555,108,8235_1499
68403_69708,2,Gliwice,44558/44559,108,8236_1500
68403_69708,2,Gliwice,44566/44567,108,8238_1502
68403_69708,20,Gliwice,44562/44563,108,8237_1501
68403_69708,20,Gliwice,44570/44571,108,8239_1503
68403_69708,20,Gliwice,44572/44573,108,8240_1504
68403_69708,224,Gliwice,44572/44573,108,9771_1675
68403_69708,225,Gliwice,44572/44573,108,9770_1674
68403_69708,231,Gliwice,44558/44559,108,9761_1665
68403_69708,232,Gliwice,44558/44559,108,9763_1667
68403_69708,6,Gliwice,44570/44571,108,9769_1673
68403_72900,276,Katowice Ligota,94250,140,9713_1945
68403_72900,277,Katowice Ligota,94250,140,9714_1948
68403_72900,278,Katowice Ligota,94250,140,9713_1946
68403_72900,279,Katowice Ligota,94250,140,9714_1949
68403_72900,280,Katowice Ligota,94250,140,9713_1947
68403_73312,2,Katowice,94250,141,8214_1766
68700_67900,108,Chałupki,44907,114,8834_1525
68700_67900,11,Chałupki,44905,114,8830_1521
68700_67900,11,Chałupki,44921,114,8853_1542
68700_67900,170,Chałupki,44911,114,8838_1529
68700_67900,171,Chałupki,44915,114,8842_1533
68700_67900,172,Chałupki,44913,114,8841_1532
68700_67900,172,Chałupki,44915,114,8843_1534
68700_67900,172,Chałupki,44917,114,8848_1536
68700_67900,172,Chałupki,44919,114,8851_1539
68700_67900,173,Chałupki,44913,114,8840_1531
68700_67900,173,Chałupki,44917,114,8847_1535
68700_67900,2,Chałupki,44901,114,7734_1424
68700_67900,2,Chałupki,44905,114,7737_1426
68700_67900,2,Chałupki,44907,114,7739_1427
68700_67900,2,Chałupki,44909,114,7740_1428
68700_67900,2,Chałupki,44913,114,7742_1430
68700_67900,2,Chałupki,44917,114,7745_1432
68700_67900,2,Chałupki,44919,114,7746_1433
68700_67900,2,Chałupki,44921,114,7747_1434
68700_67900,2,Chałupki,44923,114,7749_1435
68700_67900,20,Chałupki,44903,114,7736_1425
68700_67900,20,Chałupki,44911,114,7741_1429
68700_67900,20,Chałupki,44915,114,7743_1431
68700_67900,224,Chałupki,44901,114,8822_1516
68700_67900,225,Chałupki,44901,114,8820_1514
68700_67900,234,Chałupki,44909,114,8837_1528
68700_67900,235,Chałupki,44907,114,8834_1524
68700_67900,241,Chałupki,44903,114,8827_1517
68700_67900,242,Chałupki,44905,114,8829_1520
68700_67900,243,Chałupki,44907,114,8833_1523
68700_67900,244,Chałupki,44909,114,8835_1526
68700_67900,245,Chałupki,44919,114,8850_1538
68700_67900,246,Chałupki,44919,114,8849_1537
68700_67900,247,Chałupki,44921,114,8852_1540
68700_67900,248,Chałupki,44921,114,8854_1544
68700_67900,249,Chałupki,44921,114,8853_1543
68700_67900,25,Chałupki,44903,114,8828_1519
68700_67900,25,Chałupki,44905,114,8830_1522
68700_67900,250,Chałupki,44923,114,8857_1545
68700_67900,251,Chałupki,44923,114,8858_1546
68700_67900,26,Chałupki,44903,114,8827_1518
68700_67900,26,Chałupki,44921,114,8852_1541
68700_67900,29,Chałupki,44909,114,8836_1527
68700_67900,29,Chałupki,44911,114,8839_1530
68700_67900,35,Chałupki,44901,114,8821_1515
68700_68205,108,Rybnik,94356,150,9776_1977
68700_68205,11,Rybnik,94356,150,9776_1976
68700_68205,18,Rybnik,94388,150,9782_2339
68700_68205,2,Rybnik,94388,150,8249_2057
68700_68205,221,Rybnik,94360,150,8244_1777
68700_68205,221,Rybnik,94376,150,8247_2056
68700_68205,222,Rybnik,94368,150,8245_1778
68700_68205,237,Rybnik,94356,150,8243_1776
68700_68205,237,Rybnik,94372,150,8246_2055
68700_68205,29,Rybnik,94388,150,9781_2338
68700_68205,292,Rybnik,94356,150,9775_1975
68700_68205,316,Rybnik,94388,150,9780_2337
68700_68205,35,Rybnik,94372,150,9777_2336
68700_68205,42,Rybnik,94390,150,10051_2353
68700_69203,153,Żory,44460,101,10004_1690
68700_69203,170,Żory,44472,101,10020_1694
68700_69203,223,Żory,44456,101,8406_1509
68700_69203,223,Żory,44460,101,8411_1511
68700_69203,223,Żory,44472,101,8418_1513
68700_69203,224,Żory,44456,101,9992_1686
68700_69203,224,Żory,44468,101,9998_1689
68700_69203,225,Żory,44456,101,9991_1685
68700_69203,225,Żory,44468,101,9997_1688
68700_69203,226,Żory,44468,101,8408_1510
68700_69203,29,Żory,44472,101,10021_1695
68700_69203,35,Żory,44468,101,9996_1687
68700_69203,6,Żory,44460,101,10005_1691
68700_69708,170,Gliwice,44576/44577,109,9986_1680
68700_69708,2,Gliwice,44584/44585,109,8256_1505
68700_69708,223,Gliwice,44576/44577,109,8404_1507
68700_69708,235,Gliwice,44584/44585,109,9794_1677
68700_69708,238,Gliwice,44584/44585,109,9793_1676
68700_69708,29,Gliwice,44576/44577,109,9987_1681
68700_73312,1,Katowice,94374,149,9746_2314
68700_73312,108,Katowice,94354,149,9733_1956
68700_73312,11,Katowice,94366,149,9740_1967
68700_73312,11,Katowice,94386,149,9755_2333
68700_73312,149,Katowice,94386,149,9753_2328
68700_73312,150,Katowice,94386,149,9753_2329
68700_73312,151,Katowice,94366,149,9738_1965
68700_73312,151,Katowice,94386,149,9753_2330
68700_73312,172,Katowice,94382,149,9752_2327
68700_73312,18,Katowice,94370,149,9743_2311
68700_73312,2,Katowice,94352,149,8224_1768
68700_73312,2,Katowice,94354,149,8225_1769
68700_73312,2,Katowice,94358,149,8226_1770
68700_73312,2,Katowice,94362,149,8227_1771
68700_73312,2,Katowice,94366,149,8228_1772
68700_73312,2,Katowice,94370,149,8229_2050
68700_73312,2,Katowice,94374,149,8230_2051
68700_73312,2,Katowice,94378,149,8231_2052
68700_73312,2,Katowice,94382,149,8232_2053
68700_73312,2,Katowice,94386,149,8233_2054
68700_73312,241,Katowice,94366,149,9738_1963
68700_73312,249,Katowice,94386,149,9755_2334
68700_73312,252,Katowice,94354,149,9732_1955
68700_73312,255,Katowice,94382,149,9750_2322
68700_73312,256,Katowice,94382,149,9750_2323
68700_73312,258,Katowice,94386,149,9756_2335
68700_73312,260,Katowice,94358,149,9735_1959
68700_73312,261,Katowice,94358,149,9735_1960
68700_73312,273,Katowice,94370,149,9742_2310
68700_73312,290,Katowice,94378,149,9747_2315
68700_73312,305,Katowice,94370,149,9745_2313
68700_73312,307,Katowice,94352,149,9730_1953
68700_73312,308,Katowice,94358,149,9734_1957
68700_73312,309,Katowice,94362,149,9736_1961
68700_73312,31,Katowice,94378,149,9748_2319
68700_73312,31,Katowice,94382,149,9751_2325
68700_73312,31,Katowice,94386,149,9754_2331
68700_73312,310,Katowice,94362,149,9737_1962
68700_73312,311,Katowice,94366,149,9739_1966
68700_73312,312,Katowice,94366,149,9740_1968
68700_73312,313,Katowice,94366,149,9738_1964
68700_73312,314,Katowice,94370,149,9741_1969
68700_73312,315,Katowice,94378,149,9747_2316
68700_73312,32,Katowice,94378,149,9748_2320
68700_73312,32,Katowice,94382,149,9751_2326
68700_73312,32,Katowice,94386,149,9754_2332
68700_73312,33,Katowice,94378,149,9747_2317
68700_73312,33,Katowice,94382,149,9750_2324
68700_73312,37,Katowice,94378,149,9749_2321
68700_73312,41,Katowice,94358,149,9735_1958
68700_73312,41,Katowice,94378,149,9748_2318
68700_73312,42,Katowice,94352,149,9731_1954
68700_73312,42,Katowice,94370,149,9744_2312
68700_77040,11,Wisła Głębce,94144/94145,127,9668_1933
68700_77040,174,Wisła Głębce,94146/94147,127,9669_1934
68700_77040,175,Wisła Głębce,94146/94147,127,9670_1935
68700_77040,178,Wisła Głębce,94144/94145,127,8172_1754
68700_77040,178,Wisła Głębce,94146/94147,127,8174_1756
68700_77040,48,Wisła Głębce,94144/94145,127,8171_1753
68700_77040,48,Wisła Głębce,94146/94147,127,8173_1755
68700_77040,80,Wisła Głębce,94144/94145,127,9667_1932
69203_68205,153,Rybnik,44405,94,9005_1251
69203_68205,170,Rybnik,44425,94,9433_1369
69203_68205,170,Rybnik,44427,94,9440_1372
69203_68205,223,Rybnik,44405,94,7815_1149
69203_68205,226,Rybnik,44425,94,8019_1197
69203_68205,226,Rybnik,44427,94,8023_1198
69203_68205,227,Rybnik,44421,94,8016_1196
69203_68205,229,Rybnik,44433,94,8026_1199
69203_68205,29,Rybnik,44425,94,9434_1370
69203_68205,29,Rybnik,44427,94,9441_1373
69203_68205,35,Rybnik,44421,94,9427_1367
69203_68205,35,Rybnik,44425,94,9432_1368
69203_68205,35,Rybnik,44427,94,9439_1371
69203_68205,35,Rybnik,44433,94,9444_1374
69203_68205,6,Rybnik,44405,94,9006_1252
69203_68403,153,Wodzisław Śląski,44417,97,10006_1393
69203_68403,153,Wodzisław Śląski,44433,97,10018_1397
69203_68403,223,Wodzisław Śląski,44417,97,8412_1227
69203_68403,223,Wodzisław Śląski,44421,97,8409_1225
69203_68403,223,Wodzisław Śląski,44433,97,8417_1229
69203_68403,224,Wodzisław Śląski,44421,97,10000_1389
69203_68403,225,Wodzisław Śląski,44421,97,9999_1388
69203_68403,6,Wodzisław Śląski,44417,97,10007_1394
69203_68403,6,Wodzisław Śląski,44433,97,10019_1398
69203_68700,153,Racibórz,44407,95,10008_1395
69203_68700,18,Racibórz,44435,95,10003_1392
69203_68700,223,Racibórz,44407,95,8413_1228
69203_68700,223,Racibórz,44435,95,8410_1226
69203_68700,224,Racibórz,44411,95,9995_1387
69203_68700,225,Racibórz,44411,95,9994_1386
69203_68700,226,Racibórz,44411,95,8407_1224
69203_68700,230,Racibórz,44435,95,10001_1390
69203_68700,29,Racibórz,44435,95,10002_1391
69203_68700,35,Racibórz,44411,95,9993_1385
69203_68700,6,Racibórz,44407,95,10009_1396
69708_62653,1,Częstochowa,40656,41,9149_825
69708_62653,1,Częstochowa,40660,41,9162_828
69708_62653,1,Częstochowa,40666,41,9172_838
69708_62653,1,Częstochowa,40680,41,9207_854
69708_62653,1,Częstochowa,40686,41,9227_862
69708_62653,1,Częstochowa,40690,41,9232_864
69708_62653,1,Częstochowa,40692,41,9233_865
69708_62653,108,Częstochowa,40676,41,9191_848
69708_62653,11,Częstochowa,40664,41,9171_836
69708_62653,11,Częstochowa,40682,41,9212_858
69708_62653,11,Częstochowa,40966,41,10042_1409
69708_62653,137,Częstochowa,40664,41,9169_833
69708_62653,138,Częstochowa,40664,41,9171_837
69708_62653,138,Częstochowa,40682,41,9212_859
69708_62653,139,Częstochowa,40664,41,9170_835
69708_62653,14,Częstochowa,40664,41,9170_834
69708_62653,14,Częstochowa,40676,41,9191_847
69708_62653,14,Częstochowa,40682,41,9211_856
69708_62653,142,Częstochowa,40662,41,9166_829
69708_62653,143,Częstochowa,40662,41,9168_832
69708_62653,143,Częstochowa,40678,41,9201_853
69708_62653,144,Częstochowa,40662,41,9167_831
69708_62653,144,Częstochowa,40678,41,9198_850
69708_62653,155,Częstochowa,40658,41,9153_826
69708_62653,156,Częstochowa,40652,41,9133_823
69708_62653,157,Częstochowa,40676,41,9189_845
69708_62653,158,Częstochowa,40678,41,9199_851
69708_62653,159,Częstochowa,40682,41,9210_855
69708_62653,160,Częstochowa,40682,41,9211_857
69708_62653,161,Częstochowa,40694,41,9237_870
69708_62653,162,Częstochowa,40694,41,9236_868
69708_62653,163,Częstochowa,40694,41,9237_871
69708_62653,164,Częstochowa,40694,41,9237_872
69708_62653,167,Częstochowa,40694,41,9240_876
69708_62653,168,Częstochowa,40694,41,9235_866
69708_62653,169,Częstochowa,40694,41,9238_873
69708_62653,19,Częstochowa,40118,41,8000_27
69708_62653,19,Częstochowa,40688,41,8401_669
69708_62653,192,Częstochowa,40966,41,10043_1411
69708_62653,199,Częstochowa,40966,41,10042_1410
69708_62653,2,Częstochowa,40652,41,7869_644
69708_62653,2,Częstochowa,40656,41,7876_646
69708_62653,2,Częstochowa,40660,41,7881_648
69708_62653,2,Częstochowa,40662,41,7883_649
69708_62653,2,Częstochowa,40664,41,7884_650
69708_62653,2,Częstochowa,40666,41,7885_651
69708_62653,2,Częstochowa,40668,41,7886_652
69708_62653,2,Częstochowa,40670,41,7888_653
69708_62653,2,Częstochowa,40672,41,7890_654
69708_62653,2,Częstochowa,40676,41,7892_655
69708_62653,2,Częstochowa,40678,41,7894_656
69708_62653,2,Częstochowa,40680,41,7897_657
69708_62653,2,Częstochowa,40682,41,7899_658
69708_62653,2,Częstochowa,40684,41,7902_659
69708_62653,2,Częstochowa,40686,41,7905_660
69708_62653,2,Częstochowa,40690,41,7908_662
69708_62653,2,Częstochowa,40692,41,7909_663
69708_62653,2,Częstochowa,40694,41,7910_664
69708_62653,20,Częstochowa,40120,41,8001_28
69708_62653,20,Częstochowa,40122,41,8002_29
69708_62653,20,Częstochowa,40124,41,8003_30
69708_62653,20,Częstochowa,40126,41,8004_31
69708_62653,20,Częstochowa,40654,41,7873_645
69708_62653,20,Częstochowa,40658,41,7878_647
69708_62653,20,Częstochowa,40674,41,7992_668
69708_62653,20,Częstochowa,40688,41,7907_661
69708_62653,200,Częstochowa,40966/44082,41,8446_1233
69708_62653,26,Częstochowa,40120,41,9401_176
69708_62653,26,Częstochowa,40652,41,9131_821
69708_62653,3,Częstochowa,40670,41,9182_841
69708_62653,3,Częstochowa,40684,41,9219_860
69708_62653,31,Częstochowa,40694,41,9239_874
69708_62653,32,Częstochowa,40694,41,9239_875
69708_62653,34,Częstochowa,40122,41,9403_178
69708_62653,34,Częstochowa,40124,41,9404_179
69708_62653,34,Częstochowa,40126,41,9405_180
69708_62653,34,Częstochowa,40654,41,9143_824
69708_62653,34,Częstochowa,40672,41,9186_843
69708_62653,34,Częstochowa,40674,41,9392_883
69708_62653,34,Częstochowa,40676,41,9190_846
69708_62653,34,Częstochowa,40678,41,9200_852
69708_62653,34,Częstochowa,40688,41,9231_863
69708_62653,35,Częstochowa,40118,41,9400_174
69708_62653,35,Częstochowa,40652,41,9132_822
69708_62653,35,Częstochowa,40672,41,9187_844
69708_62653,35,Częstochowa,40688,41,9982_884
69708_62653,36,Częstochowa,40120,41,9401_175
69708_62653,37,Częstochowa,40120,41,9402_177
69708_62653,4,Częstochowa,40658,41,9154_827
69708_62653,4,Częstochowa,40670,41,9183_842
69708_62653,4,Częstochowa,40684,41,9220_861
69708_62653,41,Częstochowa,40668,41,9174_840
69708_62653,47,Częstochowa,40694,41,9236_869
69708_62653,58,Częstochowa,40668,41,9173_839
69708_62653,67,Częstochowa,40694,41,9241_877
69708_62653,85,Częstochowa,40662,41,9167_830
69708_62653,85,Częstochowa,40678,41,9198_849
69708_62653,85,Częstochowa,40694,41,9236_867
69708_68205,153,Rybnik,44524/44525,105,9558_1635
69708_68205,153,Rybnik,44528/44529,105,9581_1640
69708_68205,153,Rybnik,44534/44535,105,9593_1646
69708_68205,18,Rybnik,44530/44531,105,9586_1644
69708_68205,19,Rybnik,44522/44523,105,8099_1475
69708_68205,2,Rybnik,44538/44539,105,8129_1482
69708_68205,20,Rybnik,44524/44525,105,8101_1476
69708_68205,20,Rybnik,44528/44529,105,8112_1478
69708_68205,20,Rybnik,44530/44531,105,8114_1479
69708_68205,20,Rybnik,44534/44535,105,8122_1481
69708_68205,221,Rybnik,44506/44507,105,8085_1471
69708_68205,222,Rybnik,44518/44519,105,8094_1474
69708_68205,230,Rybnik,44530/44531,105,9584_1642
69708_68205,235,Rybnik,44538/44539,105,9604_1653
69708_68205,236,Rybnik,44538/44539,105,9603_1651
69708_68205,29,Rybnik,44530/44531,105,9585_1643
69708_68205,31,Rybnik,44538/44539,105,9602_1648
69708_68205,32,Rybnik,44538/44539,105,9602_1649
69708_68205,33,Rybnik,44538/44539,105,9603_1652
69708_68205,35,Rybnik,44522/44523,105,9556_1634
69708_68205,6,Rybnik,44524/44525,105,9559_1636
69708_68205,6,Rybnik,44528/44529,105,9582_1641
69708_68205,6,Rybnik,44534/44535,105,9594_1647
69708_68205,75,Rybnik,44538/44539,105,9603_1650
69708_68403,153,Wodzisław Śląski,44526/44527,104,9573_1638
69708_68403,171,Wodzisław Śląski,44508/44509,104,9547_1629
69708_68403,172,Wodzisław Śląski,44504/44505,104,9538_1627
69708_68403,172,Wodzisław Śląski,44508/44509,104,9548_1630
69708_68403,172,Wodzisław Śląski,44512/44513,104,9550_1632
69708_68403,19,Wodzisław Śląski,44532/44533,104,8116_1480
69708_68403,2,Wodzisław Śląski,44504/44505,104,8084_1470
69708_68403,2,Wodzisław Śląski,44512/44513,104,8090_1473
69708_68403,2,Wodzisław Śląski,44526/44527,104,8109_1477
69708_68403,20,Wodzisław Śląski,44508/44509,104,8089_1472
69708_68403,231,Wodzisław Śląski,44504/44505,104,9537_1626
69708_68403,232,Wodzisław Śląski,44504/44505,104,9539_1628
69708_68403,233,Wodzisław Śląski,44512/44513,104,9549_1631
69708_68403,234,Wodzisław Śląski,44512/44513,104,9551_1633
69708_68403,35,Wodzisław Śląski,44526/44527,104,9572_1637
69708_68403,35,Wodzisław Śląski,44532/44533,104,9588_1645
69708_68403,6,Wodzisław Śląski,44526/44527,104,9574_1639
69708_68700,170,Racibórz,44522/44523,106,9984_1678
69708_68700,172,Racibórz,44518/44519,106,10011_1693
69708_68700,173,Racibórz,44518/44519,106,10010_1692
69708_68700,20,Racibórz,44522/44523,106,8403_1506
69708_68700,226,Racibórz,44518/44519,106,8414_1512
69708_68700,29,Racibórz,44522/44523,106,9985_1679
69708_72306,170,Bytom,40756,46,8942_1048
69708_72306,170,Bytom,40760,46,8948_1052
69708_72306,171,Bytom,40768,46,8968_1060
69708_72306,171,Bytom,40772,46,8974_1064
69708_72306,172,Bytom,40766,46,8962_1059
69708_72306,172,Bytom,40768,46,8969_1061
69708_72306,172,Bytom,40770,46,8971_1063
69708_72306,172,Bytom,40772,46,8975_1065
69708_72306,172,Bytom,40774,46,8982_1067
69708_72306,172,Bytom,40776,46,8987_1069
69708_72306,172,Bytom,40778,46,8989_1071
69708_72306,172,Bytom,40780,46,8993_1073
69708_72306,173,Bytom,40766,46,8961_1058
69708_72306,173,Bytom,40770,46,8970_1062
69708_72306,173,Bytom,40774,46,8981_1066
69708_72306,173,Bytom,40776,46,8986_1068
69708_72306,173,Bytom,40778,46,8988_1070
69708_72306,173,Bytom,40780,46,8992_1072
69708_72306,2,Bytom,40752,46,7783_909
69708_72306,2,Bytom,40754,46,7785_910
69708_72306,2,Bytom,40758,46,7788_912
69708_72306,2,Bytom,40762,46,7792_914
69708_72306,2,Bytom,40764,46,7794_915
69708_72306,2,Bytom,40766,46,7796_916
69708_72306,2,Bytom,40770,46,7800_918
69708_72306,2,Bytom,40774,46,7805_920
69708_72306,2,Bytom,40776,46,7807_921
69708_72306,2,Bytom,40778,46,7808_922
69708_72306,2,Bytom,40780,46,7810_923
69708_72306,20,Bytom,40750,46,7781_908
69708_72306,20,Bytom,40756,46,7787_911
69708_72306,20,Bytom,40760,46,7790_913
69708_72306,20,Bytom,40768,46,7799_917
69708_72306,20,Bytom,40772,46,7802_919
69708_72306,26,Bytom,40750,46,8928_1041
69708_72306,29,Bytom,40752,46,8934_1045
69708_72306,29,Bytom,40754,46,8938_1047
69708_72306,29,Bytom,40756,46,8943_1049
69708_72306,29,Bytom,40758,46,8945_1051
69708_72306,29,Bytom,40760,46,8949_1053
69708_72306,29,Bytom,40762,46,8954_1055
69708_72306,29,Bytom,40764,46,8958_1057
69708_72306,64,Bytom,40752,46,8933_1044
69708_72306,64,Bytom,40754,46,8937_1046
69708_72306,64,Bytom,40758,46,8944_1050
69708_72306,64,Bytom,40762,46,8953_1054
69708_72306,64,Bytom,40764,46,8957_1056
69708_72306,75,Bytom,40750,46,8929_1042
69708_72306,76,Bytom,40750,46,8928_1040
69708_72306,77,Bytom,40750,46,8929_1043
69708_73106,2,Chorzów Batory,40984,72,10065_1421
69708_73312,11,Katowice,40972,68,9267_1307
69708_73312,13,Katowice,40972,68,9266_1306
69708_73312,14,Katowice,40972,68,9268_1309
69708_73312,149,Katowice,40982,68,9284_1313
69708_73312,150,Katowice,40982,68,9284_1314
69708_73312,151,Katowice,40982,68,9284_1315
69708_73312,16,Katowice,40972,68,9267_1308
69708_73312,183,Katowice,40976,68,9282_1311
69708_73312,19,Katowice,40972,68,7921_1165
69708_73312,19,Katowice,40976,68,7928_1167
69708_73312,19,Katowice,40980,68,7925_1166
69708_73312,20,Katowice,40982,68,7929_1168
69708_73312,31,Katowice,40982,68,9285_1316
69708_73312,32,Katowice,40982,68,9285_1317
69708_73312,35,Katowice,40980,68,9277_1310
69708_73312,41,Katowice,40976,68,9283_1312
69708_73312,42,Katowice,40986,68,8480_1236
69708_74500,11,Dąbrowa Górnicza Ząbkowice,40956,38,9376_1354
69708_74500,11,Dąbrowa Górnicza Ząbkowice,40964,38,9380_1359
69708_74500,13,Dąbrowa Górnicza Ząbkowice,40964,38,9379_1358
69708_74500,14,Dąbrowa Górnicza Ząbkowice,40956,38,9377_1356
